timestamp,PnL
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751589900,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590200,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590500,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751590800,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591100,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591400,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751591700,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592000,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592300,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592600,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751592900,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593200,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593500,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751593800,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594100,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
1751594400,-8.623920000005455
